match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2223,1996-06-19,Russia,Czech Republic,3.0,3.0,UEFA Euro,Liverpool,England,True
2224,1996-06-19,Turkey,Denmark,0.0,3.0,UEFA Euro,Sheffield,England,True
2225,1996-06-19,Uzbekistan,Tajikistan,5.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2226,1996-06-20,Kuwait,Lebanon,0.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2227,1996-06-20,Peru,Armenia,4.0,0.0,Friendly,Lima,Peru,False
2228,1996-06-21,Nepal,Sri Lanka,0.0,2.0,AFC Asian Cup qualification,Muscat,Oman,True
2229,1996-06-21,Oman,Iran,1.0,2.0,AFC Asian Cup qualification,Muscat,Oman,False
2230,1996-06-21,Syria,Kazakhstan,2.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
2231,1996-06-22,England,Spain,0.0,0.0,UEFA Euro,London,England,False
2232,1996-06-22,France,Netherlands,0.0,0.0,UEFA Euro,Liverpool,England,True
2233,1996-06-22,Honduras,Venezuela,1.0,0.0,Friendly,San Pedro Sula,Honduras,False
2234,1996-06-23,Barbados,Jamaica,0.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,False
2235,1996-06-23,Czech Republic,Portugal,1.0,0.0,UEFA Euro,Birmingham,England,True
2236,1996-06-23,Germany,Croatia,2.0,1.0,UEFA Euro,Manchester,England,True
2237,1996-06-23,Liberia,Gambia,4.0,0.0,FIFA World Cup qualification,Accra,Ghana,True
2238,1996-06-23,Saint Kitts and Nevis,Saint Vincent and the Grenadines,2.0,2.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
2239,1996-06-23,Trinidad and Tobago,Dominican Republic,8.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2240,1996-06-25,Paraguay,Armenia,1.0,2.0,Friendly,Asunción,Paraguay,False
2241,1996-06-26,England,Germany,1.0,1.0,UEFA Euro,London,England,False
2242,1996-06-26,France,Czech Republic,0.0,0.0,UEFA Euro,Manchester,England,True
2243,1996-06-27,Myanmar,Singapore,0.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2244,1996-06-27,Thailand,Maldives,8.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2245,1996-06-28,U.S. Virgin Islands,New Zealand,2.0,0.0,Friendly,Beijing,U.S. Virgin Islands,False
2246,1996-06-28,Qatar,Syria,1.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2247,1996-06-29,Maldives,Singapore,0.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2248,1996-06-29,Thailand,Myanmar,5.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2249,1996-06-30,Czech Republic,Germany,1.0,2.0,UEFA Euro,London,England,True
2250,1996-06-30,Ecuador,Armenia,3.0,0.0,Friendly,Portoviejo,Ecuador,False
2251,1996-06-30,Haiti,Cuba,1.0,1.0,FIFA World Cup qualification,Cap-Haïtien,Haiti,False
2252,1996-06-30,Jamaica,Barbados,2.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
2253,1996-06-30,Saint Vincent and the Grenadines,Saint Kitts and Nevis,0.0,0.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
2254,1996-07-01,Myanmar,Maldives,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2255,1996-07-01,Thailand,Singapore,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2256,1996-07-04,Maldives,Thailand,0.0,8.0,AFC Asian Cup qualification,Singapore,Singapore,True
2257,1996-07-04,Singapore,Myanmar,2.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
2258,1996-07-05,Qatar,Kazakhstan,3.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2259,1996-07-06,Chile,Ecuador,4.0,1.0,FIFA World Cup qualification,Santiago,Chile,False
2260,1996-07-06,Malawi,Tanzania,3.0,2.0,Friendly,Blantyre,Malawi,False
2261,1996-07-07,Bolivia,Venezuela,6.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False
2262,1996-07-07,Myanmar,Thailand,1.0,7.0,AFC Asian Cup qualification,Singapore,Singapore,True
2263,1996-07-07,Colombia,Uruguay,3.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2264,1996-07-07,Estonia,Latvia,1.0,1.0,Baltic Cup,Narva,Estonia,False
2265,1996-07-07,Peru,Argentina,0.0,0.0,FIFA World Cup qualification,Lima,Peru,False
2266,1996-07-07,Singapore,Maldives,5.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
2267,1996-07-08,Latvia,Lithuania,1.0,2.0,Baltic Cup,Narva,Estonia,True
2268,1996-07-08,Malawi,Tanzania,1.0,0.0,Friendly,Lilongwe,Malawi,False
2269,1996-07-09,Myanmar,Maldives,4.0,1.0,AFC Asian Cup qualification,Singapore,Singapore,True
2270,1996-07-09,Estonia,Lithuania,1.0,1.0,Baltic Cup,Narva,Estonia,False
2271,1996-07-09,Singapore,Thailand,2.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
2272,1996-07-10,Malawi,Tanzania,1.0,1.0,Friendly,Mzuzu,Malawi,False
2273,1996-07-12,Kazakhstan,Syria,0.0,1.0,AFC Asian Cup qualification,Almaty,Kazakhstan,False
2274,1996-07-17,U.S. Virgin Islands,Uruguay,1.0,1.0,Friendly,Beijing,U.S. Virgin Islands,False
2275,1996-07-19,Syria,Qatar,3.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False
2276,1996-07-21,Panama,Venezuela,0.0,2.0,Friendly,Panama City,Panama,False
2277,1996-07-24,Honduras,Panama,1.0,1.0,Friendly,Tegucigalpa,Honduras,False
2278,1996-07-26,Paraguay,Bolivia,2.0,0.0,Friendly,Asunción,Paraguay,False
2279,1996-07-28,Honduras,Trinidad and Tobago,0.0,0.0,Friendly,Tegucigalpa,Honduras,False
2280,1996-07-28,Jamaica,Panama,0.0,0.0,Friendly,Kingston,Jamaica,False
2281,1996-07-30,Panama,Trinidad and Tobago,1.0,0.0,Friendly,Panama City,Panama,False
2282,1996-07-31,Belarus,Lithuania,2.0,2.0,Friendly,Minsk,Belarus,False
2283,1996-08-04,Costa Rica,Honduras,1.0,1.0,Friendly,San José,Costa Rica,False
2284,1996-08-04,Guatemala,Panama,1.0,0.0,Friendly,Guatemala,Guatemala,False
2285,1996-08-04,Vietnam,China,4.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
2286,1996-08-05,South Korea,Guam,9.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True
2287,1996-08-07,Panama,Honduras,2.0,1.0,Friendly,Panama City,Panama,False
2288,1996-08-07,Vietnam,Guam,9.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
2289,1996-08-08,Benin,Mauritania,4.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False
2290,1996-08-08,U.S. Virgin Islands,Paraguay,0.0,2.0,Friendly,Beijing,U.S. Virgin Islands,False
2291,1996-08-08,South Korea,China,4.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True
2292,1996-08-09,Jordan,Pakistan,4.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
2293,1996-08-11,Botswana,Namibia,0.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False
2294,1996-08-11,Congo,Togo,0.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False
2295,1996-08-11,Honduras,Costa Rica,0.0,0.0,Friendly,Tegucigalpa,Honduras,False
2296,1996-08-11,Iraq,Pakistan,3.0,0.0,AFC Asian Cup qualification,Amman,Jordan,True
2297,1996-08-11,Mauritius,Seychelles,1.0,0.0,African Cup of Nations qualification,Port Louis,Mauritius,False
2298,1996-08-11,Uganda,Ethiopia,1.0,1.0,African Cup of Nations qualification,Kampala,Uganda,False
2299,1996-08-11,Vietnam,South Korea,0.0,4.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
2300,1996-08-13,Jordan,Iraq,0.0,1.0,AFC Asian Cup qualification,Amman,Jordan,False
2301,1996-08-13,Ukraine,Lithuania,5.0,2.0,Friendly,Kyiv,Ukraine,False
2302,1996-08-14,Greece,Albania,2.0,1.0,Friendly,Athens,Greece,False
2303,1996-08-14,Honduras,El Salvador,2.0,1.0,Friendly,San Pedro Sula,Honduras,False
2304,1996-08-14,Hungary,United Arab Emirates,3.0,1.0,Friendly,Siófok,Hungary,False
2305,1996-08-14,Iceland,Malta,2.0,1.0,Friendly,Reykjavík,Iceland,False
2306,1996-08-14,Latvia,Finland,0.0,0.0,Friendly,Riga,Latvia,False
2307,1996-08-14,Panama,Guatemala,1.0,0.0,Friendly,Panama City,Panama,False
2308,1996-08-14,Peru,Costa Rica,3.0,0.0,Friendly,Arequipa,Peru,False
2309,1996-08-14,Romania,Israel,2.0,0.0,Friendly,Bucharest,Romania,False
2310,1996-08-14,Sweden,Denmark,0.0,1.0,Friendly,Gothenburg,Sweden,False
2311,1996-08-14,Turkey,Moldova,2.0,0.0,Friendly,Istanbul,Turkey,False
2312,1996-08-16,Ecuador,Costa Rica,1.0,1.0,Friendly,Cuenca,Ecuador,False
2313,1996-08-17,Rwanda,Uganda,0.0,0.0,Friendly,Kigali,Rwanda,False
2314,1996-08-18,Guatemala,Honduras,1.0,1.0,Friendly,Monterey Park,United States,True
2315,1996-08-20,Belarus,United Arab Emirates,0.0,1.0,Friendly,Fürth,Germany,True
2316,1996-08-20,Oman,Mali,1.0,0.0,Friendly,Muscat,Oman,False
2317,1996-08-20,Togo,Benin,2.0,0.0,Friendly,Lomé,Togo,False
2318,1996-08-21,El Salvador,Honduras,1.0,2.0,Friendly,San Salvador,El Salvador,False
2319,1996-08-22,Oman,Mali,1.0,1.0,Friendly,Muscat,Oman,False
2320,1996-08-24,Panama,Jamaica,2.0,0.0,Friendly,Panama City,Panama,False
2321,1996-08-24,Seychelles,Mauritius,1.0,1.0,African Cup of Nations qualification,Victoria,Seychelles,False
2322,1996-08-25,Ethiopia,Uganda,1.0,1.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
2323,1996-08-25,Honduras,Cuba,4.0,0.0,Friendly,Tegucigalpa,Honduras,False
2324,1996-08-25,Japan,Uruguay,5.0,3.0,Friendly,Osaka,Japan,False
2325,1996-08-25,Namibia,Botswana,6.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False
2326,1996-08-25,Togo,Congo,1.0,0.0,African Cup of Nations qualification,Lomé,Togo,False
2327,1996-08-27,Guatemala,Jamaica,2.0,1.0,Friendly,Guatemala,Guatemala,False
2328,1996-08-27,Poland,Cyprus,2.0,2.0,Friendly,Bełchatów,Poland,False
2329,1996-08-28,Honduras,Cuba,2.0,2.0,Friendly,San Pedro Sula,Honduras,False
2330,1996-08-28,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,False
2331,1996-08-28,Russia,Brazil,2.0,2.0,Friendly,Moscow,Russia,False
2332,1996-08-29,Morocco,DR Congo,7.0,0.0,Friendly,Settat,Morocco,False
2333,1996-08-30,Canada,Panama,3.0,1.0,FIFA World Cup qualification,Edmonton,Canada,False
2334,1996-08-30,Guatemala,Cuba,1.0,1.0,Friendly,Guatemala,Guatemala,False
2335,1996-08-30,Mauritania,Benin,0.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False
2336,1996-08-30,United States,El Salvador,3.0,1.0,Friendly,Los Angeles,United States,False
2337,1996-08-31,Armenia,Portugal,0.0,0.0,FIFA World Cup qualification,Yerevan,Armenia,False
2338,1996-08-31,Austria,Scotland,0.0,0.0,FIFA World Cup qualification,Vienna,Austria,False
2339,1996-08-31,Azerbaijan,Switzerland,1.0,0.0,FIFA World Cup qualification,Baku,Azerbaijan,False
2340,1996-08-31,Belarus,Estonia,1.0,0.0,FIFA World Cup qualification,Minsk,Belarus,False
2341,1996-08-31,Belgium,Turkey,2.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False
2342,1996-08-31,Faroe Islands,Slovakia,1.0,2.0,FIFA World Cup qualification,Toftir,Faroe Islands,False
2343,1996-08-31,France,Mexico,2.0,0.0,Friendly,Paris,France,False
2344,1996-08-31,Liechtenstein,Republic of Ireland,0.0,5.0,FIFA World Cup qualification,Eschen,Liechtenstein,False
2345,1996-08-31,Netherlands,Brazil,2.0,2.0,Friendly,Amsterdam,Netherlands,False
2346,1996-08-31,Northern Ireland,Ukraine,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False
2347,1996-08-31,Oman,Sudan,0.0,1.0,Friendly,Muscat,Oman,False
2348,1996-08-31,Romania,Lithuania,3.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False
2349,1996-08-31,Wales,San Marino,6.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False
2350,1996-09-01,Argentina,Paraguay,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2351,1996-09-01,Bolivia,Peru,0.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False
2352,1996-09-01,Colombia,Chile,4.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2353,1996-09-01,Ecuador,Venezuela,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False
2354,1996-09-01,Greece,Bosnia and Herzegovina,3.0,0.0,FIFA World Cup qualification,Kalamáta,Greece,False
2355,1996-09-01,Hungary,Finland,1.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False
2356,1996-09-01,Israel,Bulgaria,2.0,1.0,FIFA World Cup qualification,Ramat-Gan,Israel,False
2357,1996-09-01,Latvia,Sweden,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,False
2358,1996-09-01,Moldova,England,0.0,3.0,FIFA World Cup qualification,Chișinău,Moldova,False
2359,1996-09-01,Norway,Georgia,1.0,0.0,Friendly,Oslo,Norway,False
2360,1996-09-01,Russia,Cyprus,4.0,0.0,FIFA World Cup qualification,Moscow,Russia,False
2361,1996-09-01,Singapore,Malaysia,1.0,1.0,AFF Championship,Singapore,Singapore,False
2362,1996-09-01,Slovenia,Denmark,0.0,2.0,FIFA World Cup qualification,Ljubljana,Slovenia,False
2363,1996-09-01,Trinidad and Tobago,Costa Rica,0.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2364,1996-09-02,Cambodia,Vietnam,1.0,3.0,AFF Championship,Singapore,Singapore,True
2365,1996-09-02,Laos,Indonesia,1.0,5.0,AFF Championship,Singapore,Singapore,True
2366,1996-09-02,Philippines,Thailand,0.0,5.0,AFF Championship,Singapore,Singapore,True
2367,1996-09-04,Czech Republic,Iceland,2.0,1.0,Friendly,Jablonec nad Nisou nad Nisou,Czech Republic,False
2368,1996-09-04,Faroe Islands,Spain,2.0,6.0,FIFA World Cup qualification,Toftir,Faroe Islands,False
2369,1996-09-04,Jamaica,Costa Rica,2.0,0.0,Friendly,Kingston,Jamaica,False
2370,1996-09-04,Malaysia,Philippines,7.0,0.0,AFF Championship,Singapore,Singapore,True
2371,1996-09-04,Poland,Germany,0.0,2.0,Friendly,Zabrze,Poland,False
2372,1996-09-04,Singapore,Brunei,3.0,0.0,AFF Championship,Singapore,Singapore,False
2373,1996-09-05,Myanmar,Cambodia,5.0,0.0,AFF Championship,Singapore,Singapore,True
2374,1996-09-05,Laos,Vietnam,1.0,1.0,AFF Championship,Singapore,Singapore,True
2375,1996-09-05,Lebanon,Oman,1.0,2.0,Friendly,Beirut,Lebanon,False
2376,1996-09-06,Singapore,Philippines,3.0,0.0,AFF Championship,Singapore,Singapore,False
2377,1996-09-06,Thailand,Brunei,6.0,0.0,AFF Championship,Singapore,Singapore,True
2378,1996-09-07,Myanmar,Vietnam,1.0,4.0,AFF Championship,Singapore,Singapore,True
2379,1996-09-07,Indonesia,Cambodia,3.0,0.0,AFF Championship,Singapore,Singapore,True
2380,1996-09-08,Brunei,Philippines,1.0,0.0,AFF Championship,Singapore,Singapore,True
2381,1996-09-08,El Salvador,Cuba,5.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False
2382,1996-09-08,Thailand,Malaysia,1.0,1.0,AFF Championship,Singapore,Singapore,True
2383,1996-09-09,Indonesia,Myanmar,6.0,1.0,AFF Championship,Singapore,Singapore,True
2384,1996-09-09,Laos,Cambodia,1.0,0.0,AFF Championship,Singapore,Singapore,True
2385,1996-09-10,Brunei,Malaysia,0.0,6.0,AFF Championship,Singapore,Singapore,True
2386,1996-09-10,Singapore,Thailand,0.0,1.0,AFF Championship,Singapore,Singapore,False
2387,1996-09-11,Japan,Uzbekistan,1.0,0.0,Friendly,Tokyo,Japan,False
2388,1996-09-11,Laos,Myanmar,2.0,4.0,AFF Championship,Singapore,Singapore,True
2389,1996-09-11,Vietnam,Indonesia,1.0,1.0,AFF Championship,Singapore,Singapore,True
2390,1996-09-13,Malaysia,Indonesia,3.0,1.0,AFF Championship,Singapore,Singapore,True
2391,1996-09-13,Thailand,Vietnam,4.0,2.0,AFF Championship,Singapore,Singapore,True
2392,1996-09-14,Australia,Ghana,2.0,0.0,Simba Tournament,Durban,South Africa,True
2393,1996-09-14,South Africa,Kenya,1.0,0.0,Simba Tournament,Durban,South Africa,False
2394,1996-09-15,Indonesia,Vietnam,2.0,3.0,AFF Championship,Singapore,Singapore,True
2395,1996-09-15,Jamaica,Honduras,3.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
2396,1996-09-15,Senegal,Mali,1.0,0.0,Friendly,Saint-Louis,Senegal,False
2397,1996-09-15,Thailand,Malaysia,1.0,0.0,AFF Championship,Singapore,Singapore,True
2398,1996-09-16,Papua New Guinea,Solomon Islands,1.0,1.0,FIFA World Cup qualification,Lae,Papua New Guinea,False
2399,1996-09-17,Oman,Zambia,0.0,0.0,Friendly,Muscat,Oman,False
2400,1996-09-18,Czech Republic,Malta,6.0,0.0,FIFA World Cup qualification,Teplice,Czech Republic,False
2401,1996-09-18,Ghana,Kenya,1.0,0.0,Simba Tournament,Johannesburg,South Africa,True
2402,1996-09-18,Romania,United Arab Emirates,1.0,2.0,Friendly,Bucharest,Romania,False
2403,1996-09-18,Solomon Islands,Vanuatu,1.0,1.0,FIFA World Cup qualification,Lae,Papua New Guinea,True
2404,1996-09-18,South Africa,Australia,2.0,0.0,Simba Tournament,Johannesburg,South Africa,False
2405,1996-09-19,El Salvador,Venezuela,0.0,1.0,Friendly,San Salvador,El Salvador,False
2406,1996-09-20,Papua New Guinea,Vanuatu,2.0,1.0,FIFA World Cup qualification,Lae,Papua New Guinea,False
2407,1996-09-20,Qatar,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
2408,1996-09-21,Australia,Kenya,4.0,0.0,Simba Tournament,Pretoria,South Africa,True
2409,1996-09-21,Honduras,Mexico,2.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False
2410,1996-09-21,India,Philippines,2.0,0.0,FIFA World Cup qualification,Doha,Qatar,True
2411,1996-09-21,South Africa,Ghana,0.0,0.0,Simba Tournament,Pretoria,South Africa,False
2412,1996-09-22,Guinea,Gabon,0.0,1.0,Friendly,Conakry,Guinea,False
2413,1996-09-22,Panama,Cuba,1.0,3.0,FIFA World Cup qualification,Panama City,Panama,False
2414,1996-09-22,Saudi Arabia,Zambia,2.0,1.0,Friendly,Riyadh,Saudi Arabia,False
2415,1996-09-22,Slovakia,Malta,6.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False
2416,1996-09-23,Mali,Guinea,0.0,0.0,Friendly,Bamako,Mali,False
2417,1996-09-23,Qatar,Philippines,5.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
2418,1996-09-24,Sri Lanka,India,1.0,1.0,FIFA World Cup qualification,Doha,Qatar,True
2419,1996-09-25,El Salvador,Guatemala,2.0,1.0,Friendly,Los Angeles,United States,True
2420,1996-09-25,South Korea,U.S. Virgin Islands,3.0,1.0,Friendly,Seoul,South Korea,False
2421,1996-09-25,Oman,Mozambique,0.0,2.0,Friendly,Muscat,Oman,False
2422,1996-09-25,Poland,United Arab Emirates,1.0,0.0,Friendly,Wodzisław Śląski,Poland,False
2423,1996-09-25,Saudi Arabia,Zambia,1.0,3.0,Friendly,Dammam,Saudi Arabia,False
2424,1996-09-25,Syria,Sudan,1.0,2.0,Friendly,Damascus,Syria,False
2425,1996-09-26,Philippines,Sri Lanka,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True
2426,1996-09-27,Qatar,India,6.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
2427,1996-09-29,Gabon,Mali,1.0,1.0,Friendly,Libreville,Gabon,False
2428,1996-09-29,Oman,New Zealand,0.0,1.0,Friendly,Muscat,Oman,False
2429,1996-09-29,Syria,Sudan,1.0,0.0,Friendly,Damascus,Syria,False
2430,1996-09-29,Zimbabwe,Tanzania,1.0,0.0,Friendly,Harare,Zimbabwe,False
2431,1996-10-01,Oman,New Zealand,1.0,2.0,Friendly,Muscat,Oman,False
2432,1996-10-03,Lebanon,Bahrain,2.0,3.0,Friendly,Tripoli,Lebanon,False
2433,1996-10-03,Saudi Arabia,New Zealand,3.0,0.0,Friendly,Dhahran,Saudi Arabia,False
