Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Decompression,Best Lap Time,Number of Laps,Max Temp,Stress Change,Stress Start,Stress End,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-09-04 07:23:30,false,"Santiago de Surco Running","5.03","313","00:30:29","156","174","185","195","6:04","5:28","26","58","0.89","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:07.3","6","NaN","--","--","--","00:30:19","00:30:29","150","202"
Running,2020-09-03 07:26:31,false,"Santiago de Surco Running","8.12","494","00:48:01","154","170","184","191","5:55","4:58","25","59","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:31.8","9","NaN","--","--","--","00:47:56","00:48:01","124","181"
Running,2020-09-02 07:31:10,false,"Santiago de Surco Running","5.30","302","00:31:02","145","161","190","202","5:52","5:11","18","57","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:30.3","6","NaN","--","--","--","00:31:01","00:31:02","107","188"
Running,2020-08-31 16:20:40,false,"Santiago de Surco Running","8.20","527","00:49:57","158","178","183","196","6:06","4:54","41","53","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:59.1","9","NaN","--","--","--","00:49:48","00:49:57","121","174"
Running,2020-08-28 07:54:02,false,"Santiago de Surco Running","5.27","337","00:32:20","155","174","181","189","6:08","4:08","21","38","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:25.8","6","NaN","--","--","--","00:32:12","00:32:20","100","141"
Running,2020-08-27 13:02:11,false,"Santiago de Surco Running","5.01","338","00:29:11","163","188","180","187","5:49","5:05","19","31","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:03.0","6","NaN","--","--","--","00:29:03","00:29:11","142","181"
Running,2020-08-26 08:11:25,false,"Running","5.09","315","00:29:05","156","173","182","189","5:43","5:21","11","30","0.96","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:29.7","6","NaN","--","--","--","00:28:55","00:29:05","118","150"
Running,2020-08-25 13:12:49,false,"Running","5.10","304","00:28:34","154","171","183","193","5:36","5:21","29","26","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:34.3","6","NaN","--","--","--","00:28:27","00:28:34","147","170"
Running,2020-08-21 08:03:47,false,"Santiago de Surco Running","4.10","297","00:24:06","169","185","182","189","5:53","5:20","25","32","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:31.6","5","NaN","--","--","--","00:24:05","00:24:06","127","160"
Running,2020-08-18 07:45:57,false,"Santiago de Surco Running","4.14","259","00:24:46","152","165","182","193","5:59","4:47","17","39","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:39.0","5","NaN","--","--","--","00:24:44","00:24:46","105","142"
Running,2020-08-17 15:38:33,false,"Santiago de Surco Running","4.33","280","00:26:04","154","177","178","185","6:02","4:51","51","57","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:32.6","5","NaN","--","--","--","00:26:01","00:26:04","92","116"
Running,2020-08-14 07:56:09,false,"Santiago de Surco Running","2.24","148","00:14:04","152","168","183","191","6:18","5:47","9","12","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:19.6","3","NaN","--","--","--","00:13:56","00:14:04","156","164"
Running,2020-08-13 07:53:51,false,"Santiago de Surco Running","3.50","217","00:21:11","148","168","184","193","6:03","5:05","17","40","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:02:46.6","4","NaN","--","--","--","00:21:09","00:21:11","134","176"
Running,2020-08-11 07:42:15,false,"Santiago de Surco Running","2.23","138","00:14:33","138","158","179","187","6:31","5:41","13","17","0.85","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:24.9","3","NaN","--","--","--","00:14:25","00:14:33","145","165"
Running,2020-08-10 13:02:26,false,"Santiago de Surco Running","3.36","212","00:20:48","146","162","180","187","6:12","5:29","18","18","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:57.8","4","NaN","--","--","--","00:20:44","00:20:48","-131","163"
Running,2020-07-07 11:16:42,false,"Running","4.97","312","00:28:50","154","166","183","193","5:48","5:27","20","21","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:05:40.5","5","NaN","--","--","--","00:28:48","00:28:50","-79","-56"
Running,2020-06-20 11:08:50,false,"Santiago de Surco Running","4.29","258","00:24:41","149","168","183","193","5:46","5:10","31","33","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:26.3","5","NaN","--","--","--","00:24:35","00:24:41","-70","-44"
Running,2020-06-19 07:18:11,false,"Santiago de Surco Running","5.03","325","00:30:03","153","167","182","193","5:59","5:13","23","24","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:11.5","6","NaN","--","--","--","00:29:56","00:30:03","-74","-47"
Running,2020-06-18 06:48:52,false,"Santiago de Surco Running","8.05","534","00:50:29","153","169","184","193","6:16","5:36","32","39","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:13.1","9","NaN","--","--","--","00:50:22","00:50:29","-60","-30"
Running,2020-06-16 06:42:19,false,"Santiago de Surco Running","7.02","461","00:43:07","152","166","181","195","6:08","5:23","37","38","0.90","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:08.6","8","NaN","--","--","--","00:42:56","00:43:07","-41","-13"
Running,2020-06-13 16:06:35,false,"Santiago de Surco Running","5.07","337","00:32:28","150","163","177","185","6:24","5:24","17","19","0.88","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:28.5","6","NaN","--","--","--","00:32:17","00:32:28","-24","-16"
Running,2020-06-11 12:00:18,false,"Santiago de Surco Running","6.09","394","00:39:03","146","163","178","191","6:25","4:47","28","24","0.87","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:29.5","7","NaN","--","--","--","00:38:56","00:39:03","-59","-36"
Running,2020-06-09 07:52:38,false,"Santiago de Surco Running","5.08","310","00:31:03","141","155","178","185","6:07","5:22","24","26","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:32.1","6","NaN","--","--","--","00:30:54","00:31:03","-45","-19"
Running,2020-06-08 09:49:28,false,"Santiago de Surco Running","5.01","315","00:30:14","147","167","178","185","6:02","4:47","22","24","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:04.2","6","NaN","--","--","--","00:30:04","00:30:14","-36","-11"
Running,2020-06-06 17:08:20,false,"Santiago de Surco Running","4.14","254","00:24:00","147","163","176","185","5:48","4:49","22","25","0.98","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:52.9","5","NaN","--","--","--","00:23:49","00:24:00","-41","-15"
Running,2020-06-05 10:07:06,false,"Santiago de Surco Running","3.12","166","00:15:49","145","158","180","187","5:04","3:50","17","16","1.10","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:30.5","4","NaN","--","--","--","00:15:41","00:15:49","-30","-12"
Running,2020-06-04 16:20:59,false,"Santiago de Surco Running","2.10","128","00:12:48","139","153","174","183","6:05","4:36","13","12","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:29.8","3","NaN","--","--","--","00:12:39","00:12:48","-42","-11"
Running,2020-06-03 16:49:26,false,"Santiago de Surco Running","2.10","131","00:12:38","144","159","176","186","6:01","5:33","9","9","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:34.6","3","NaN","--","--","--","00:12:29","00:12:38","-39","-30"
Cardio,2020-04-21 06:33:34,false,"Cardio","0.00","50","00:05:57.5","125","155","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:05:57.5","-244","-244"
Cardio,2020-04-20 07:01:29,false,"Cardio","0.00","101","00:34:47","80","104","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:34:47","-239","-239"
Cardio,2020-04-18 09:05:10,false,"Cardio","0.00","44","00:15:14","80","92","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:15:14","-225","-225"
Cardio,2020-04-17 06:53:59,false,"Cardio","0.00","79","00:16:00","99","121","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:16:00","-221","-221"
Cardio,2020-04-15 19:50:09,false,"Cardio","0.00","115","00:31:02","89","137","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:31:02","-213","-213"
Cardio,2020-04-14 06:43:53,false,"Cardio","0.00","45","00:15:47","79","89","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:15:47","-199","-199"
Cardio,2020-04-13 07:15:11,false,"Cardio","0.00","67","00:16:11","92","115","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:16:11","-192","-192"
Cardio,2020-04-12 18:11:37,false,"Cardio","0.00","41","00:11:44","85","97","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:00:00","00:11:44","-182","-182"
Cardio,2020-04-11 17:30:00,false,"NTC en casa 1 ","0.00","40","00:15:00","--","132","--","--","--","--","--","--","NaN","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:NaN:NaN","1","NaN","--","--","--","00:NaN:NaN","00:15:00","--","--"
Running,2020-03-11 06:03:58,false,"Santiago de Surco Running","4.01","243","00:23:25","148","172","183","196","5:50","4:58","22","21","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:02.3","5","NaN","--","--","--","00:23:23","00:23:25","-87","-62"
Running,2020-03-10 06:03:40,false,"Santiago de Surco Running","3.68","223","00:21:15","143","160","181","189","5:47","5:01","13","15","0.95","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:30.4","4","NaN","--","--","--","00:21:08","00:21:30","-83","-66"
Running,2020-03-09 06:07:56,false,"Santiago de Surco Running","3.34","194","00:19:34","136","152","182","192","5:51","5:05","22","19","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:41.9","4","NaN","--","--","--","00:19:32","00:19:34","-76","-53"
Running,2020-03-08 07:51:54,false,"Santiago de Surco Running","2.22","134","00:13:01","141","160","183","193","5:53","4:50","16","15","0.93","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:01:05.2","3","NaN","--","--","--","00:12:54","00:13:01","-53","-36"
Running,2020-02-09 09:22:04,false,"Asia Running","3.12","193","00:17:51","149","167","180","187","5:44","4:50","7","4","0.97","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:34.1","4","NaN","--","--","--","00:17:48","00:17:51","18","24"
Running,2020-02-02 17:00:05,false,"Asia Running","2.12","146","00:13:24","150","167","183","191","6:19","4:51","2","2","0.86","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:45.0","3","NaN","--","--","--","00:13:24","00:13:24","6","23"
Running,2020-02-01 19:26:15,false,"Asia Running","1.04","58","00:06:03.5","133","149","177","185","5:49","4:56","--","--","0.97","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:11.9","2","NaN","--","--","--","00:06:02.6","00:06:03.5","13","17"
Running,2020-01-09 20:40:04,false,"Santiago de Surco Running","3.53","235","00:20:52","155","172","180","189","5:54","5:22","22","20","0.94","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:03:09.7","4","NaN","--","--","--","00:20:46","00:20:52","245","265"
Running,2020-01-08 06:05:42,false,"Santiago de Surco Running","3.15","232","00:18:53","165","179","181","189","6:00","5:05","13","13","0.92","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:51.1","4","NaN","--","--","--","00:18:47","00:18:53","256","272"
Running,2020-01-07 06:03:58,false,"Santiago de Surco Running","3.03","202","00:19:00","146","168","181","191","6:16","5:37","14","17","0.88","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:11.4","4","NaN","--","--","--","00:18:49","00:19:00","266","284"
Running,2020-01-06 06:08:57,false,"Santiago de Surco Running","3.08","199","00:18:52","144","164","179","191","6:07","4:00","26","26","0.91","NaN","NaN","NaN","0.0","NaN","NaN","--","NaN","NaN","NaN","No","00:00:26.6","4","NaN","--","--","--","00:18:51","00:18:52","243","281"
